id	label
6053	generated
12723	human
5350	generated
239	human
14888	generated
7199	generated
7324	generated
21529	generated
3226	generated
3014	generated
20754	generated
10094	generated
4160	human
19972	generated
715	generated
8442	generated
15259	human
9054	generated
8813	generated
7668	human
15363	human
7049	generated
1350	generated
19135	human
14672	generated
19131	human
9712	generated
4730	generated
9317	generated
21160	human
12566	generated
15654	generated
5754	generated
11158	human
12876	generated
9123	human
17699	human
11710	human
17239	human
16043	human
5746	generated
1362	human
17795	human
17779	generated
19911	human
2981	generated
2277	generated
18240	generated
14194	generated
18553	generated
1730	generated
19408	human
7139	generated
13881	generated
9270	generated
7303	human
8350	human
19359	generated
20285	generated
3023	generated
4738	human
18837	human
7051	generated
19926	generated
12081	human
2405	human
19348	human
21218	human
13250	generated
17874	human
18670	generated
19571	generated
10868	generated
4915	human
13601	human
19559	generated
13791	generated
14860	human
1530	generated
8213	human
14532	human
11813	generated
9264	human
17463	human
6232	human
18144	human
9963	generated
12136	generated
4336	generated
12862	generated
7294	human
12591	human
21892	human
13033	generated
4903	human
12644	generated
21523	generated
1712	generated
9300	human
13246	generated
8764	generated
6669	generated
14268	generated
12814	human
21470	human
11495	human
9955	generated
7504	human
3948	human
6933	generated
11881	generated
21107	generated
11075	human
15013	generated
2008	generated
5584	human
8239	generated
5833	generated
19716	generated
11225	generated
21205	generated
8404	generated
5764	human
5557	generated
10712	generated
20177	human
18314	human
15150	human
8583	human
6415	human
21301	generated
9224	generated
7554	generated
9303	generated
11642	human
13795	generated
12386	generated
6885	generated
18021	generated
11231	human
14184	generated
7567	human
6128	human
19106	generated
9332	generated
20094	generated
14483	generated
18391	human
13348	generated
9233	generated
3383	human
17231	human
8849	generated
5414	generated
6462	generated
21439	human
18122	generated
15412	generated
8773	generated
21028	generated
2893	generated
14285	generated
1061	generated
7459	generated
15982	human
12406	human
6105	generated
19423	generated
2375	generated
21272	generated
10823	generated
8398	human
20492	generated
20295	generated
14709	generated
8197	human
6892	generated
88	human
11320	human
4894	generated
18829	generated
21578	generated
8819	human
4140	generated
21309	generated
4104	generated
21113	human
20639	generated
3233	generated
7703	human
10605	generated
6133	generated
15589	generated
14035	generated
17873	generated
1205	generated
13815	generated
9601	generated
14772	human
17902	generated
13295	generated
15716	generated
5456	human
3111	human
1366	generated
15543	human
7093	human
3268	generated
2305	human
12326	generated
19247	generated
21746	human
9790	human
13405	human
367	generated
5719	human
6536	human
7946	human
12374	human
2559	generated
10480	generated
4417	generated
18958	human
4328	human
4546	human
21437	generated
15999	generated
10560	human
5749	human
18301	human
576	generated
6741	generated
9773	generated
7974	generated
19073	human
14720	generated
16983	generated
13759	human
9238	human
8833	generated
14922	generated
13225	generated
2177	human
6062	generated
7555	human
2929	human
16730	generated
18342	generated
18173	generated
4484	human
20568	generated
17400	human
2545	generated
14659	generated
8087	generated
18959	human
17512	generated
466	human
18219	generated
10194	human
817	generated
12868	human
19245	generated
5597	human
2904	generated
9842	human
5716	human
3208	generated
18623	generated
20065	human
19865	human
6685	human
21133	generated
19478	generated
1632	human
21394	human
21881	human
878	human
11066	generated
13812	generated
10810	human
21151	human
17673	generated
2796	human
8327	generated
5826	human
19322	generated
72	generated
1402	generated
11499	human
13148	human
19687	generated
17782	generated
12519	generated
13754	human
16207	generated
13662	generated
21588	generated
16545	human
7536	generated
18534	generated
8375	generated
17125	generated
18866	generated
9061	generated
21857	human
16472	human
20801	human
14942	human
4828	generated
6195	generated
19182	generated
18027	generated
6750	generated
16208	human
20465	generated
17346	generated
13858	generated
18115	generated
11287	generated
19795	human
11325	generated
20006	generated
19615	human
15462	generated
17987	human
13019	generated
21704	generated
13435	generated
13831	generated
2725	human
6715	human
5165	human
8626	generated
11732	generated
10341	human
7403	generated
8687	human
14831	human
17021	human
3919	generated
16573	human
5438	human
14582	human
8900	generated
8715	generated
6586	generated
19672	human
10569	generated
12368	generated
5996	human
2879	human
5464	human
20073	generated
2754	generated
12049	generated
3341	generated
4345	human
19112	generated
5915	generated
6649	generated
1282	generated
10428	generated
14529	generated
14067	generated
12365	human
15440	generated
13606	generated
1106	generated
1158	generated
18094	generated
6959	generated
6480	human
6362	generated
11919	generated
11844	generated
16486	generated
18858	generated
19693	human
16947	generated
8786	human
17287	generated
21844	generated
6036	human
13286	human
11315	generated
4148	human
14522	generated
14001	human
17990	generated
963	generated
1470	generated
14454	generated
12362	generated
4774	generated
18636	generated
11806	generated
14768	human
10765	generated
10658	generated
1731	human
19504	human
11955	generated
4851	generated
20573	human
4540	generated
14539	generated
2712	human
13972	generated
12557	human
18325	generated
11143	human
16870	human
16164	generated
5293	generated
3035	generated
10528	human
20330	human
16775	human
11943	generated
11838	generated
21544	human
5933	generated
21280	generated
1258	generated
7104	generated
20191	generated
3978	generated
14827	human
18113	human
8732	generated
273	human
16860	generated
6735	human
7936	generated
5068	generated
15633	human
5215	human
5421	human
8970	human
14679	generated
12741	generated
19532	human
7884	generated
8980	generated
15976	generated
19455	human
21142	human
10946	generated
10727	generated
19277	human
17310	human
18512	human
4420	human
7466	generated
16868	human
17272	human
20286	generated
7476	generated
6187	generated
6068	human
6872	generated
10815	generated
9437	human
5528	generated
10834	human
17418	human
13506	generated
14884	generated
17335	generated
9039	generated
6188	generated
6253	generated
18674	human
11750	generated
7924	human
20367	generated
17152	generated
5416	generated
14294	generated
2608	generated
13788	human
2806	generated
15091	generated
16490	human
2237	generated
20016	generated
4842	human
13248	generated
8925	generated
20776	generated
257	human
3572	human
15856	generated
4742	generated
14524	generated
21477	generated
7682	human
15660	human
3979	human
6421	human
15001	generated
20118	generated
913	human
4072	generated
15075	human
8810	generated
5708	generated
21611	generated
1743	human
13431	generated
19948	generated
17948	generated
9555	human
17965	human
4411	generated
6290	human
19983	human
11901	human
2312	generated
13030	human
16290	human
14076	human
16417	generated
5259	human
17483	generated
18930	generated
17746	generated
3274	generated
5139	human
20245	generated
15608	generated
13473	generated
15053	human
16050	human
6275	generated
7278	generated
21066	generated
13898	human
1644	human
3256	generated
6538	generated
14500	generated
15292	generated
103	generated
11753	human
7796	generated
19918	human
14101	human
7870	generated
18057	human
6052	generated
13014	human
10648	human
15456	human
17168	human
9376	human
4309	human
8541	human
12509	generated
4192	human
3043	generated
12579	generated
14204	human
9252	human
20074	generated
2848	generated
14152	human
12769	human
14986	generated
13274	generated
7369	generated
12063	generated
10982	generated
6173	generated
21430	human
14029	generated
5547	human
14841	generated
4545	human
6810	human
21086	human
57	human
11811	generated
2943	human
17265	generated
7775	human
16479	generated
3638	human
15769	human
21909	generated
18162	generated
9512	generated
4170	human
19621	generated
18132	generated
7439	generated
15391	human
6664	generated
15365	generated
21920	human
16274	human
21386	human
16846	generated
20261	generated
2301	generated
14898	human
2998	generated
9690	human
5545	human
11899	human
17190	generated
379	generated
14151	human
6899	human
5453	generated
15527	human
9994	human
19292	human
6545	generated
7220	human
10080	generated
927	generated
20250	human
4767	human
16834	generated
16849	human
16437	human
7495	human
13514	human
15220	human
9392	generated
399	human
13806	human
15073	human
14662	generated
19252	human
15019	human
2503	human
12042	human
6974	generated
14775	generated
8497	generated
7307	generated
10039	generated
5508	generated
2173	generated
13321	generated
7115	human
21680	human
19712	human
17436	human
4252	generated
12813	generated
2497	generated
18775	generated
18645	generated
20418	generated
16602	generated
14602	human
4547	generated
7070	generated
10202	generated
6714	human
17288	generated
2616	generated
467	human
5863	generated
18033	human
7873	human
6164	generated
20890	human
10911	generated
8821	human
12248	human
8164	generated
11526	human
7094	human
12020	human
10375	human
13011	human
19908	human
13845	generated
7026	human
19212	generated
18426	generated
20427	human
10158	generated
5277	generated
18548	generated
5005	human
11902	generated
21937	generated
5472	human
1818	human
16453	generated
3794	human
15937	generated
11286	human
8454	generated
3	generated
20854	generated
16668	generated
2028	generated
2182	human
12631	human
10083	generated
16375	generated
12216	generated
1732	generated
20255	generated
18712	human
17268	human
2392	human
17917	generated
11635	human
19663	generated
18254	human
18586	generated
10045	generated
15746	human
4884	human
21292	generated
19859	generated
14019	generated
7468	generated
19353	generated
21674	generated
11983	human
42	human
5496	human
16233	generated
7821	generated
6244	human
795	generated
10026	human
396	generated
21970	human
5848	human
2213	generated
